ID_Tempo,ID_Local,ID_Produto,ID_Canal,ID_Indicador,ID_Cenario,valor
57,13,62,3,3,1,-42
57,13,37,7,3,1,4074
57,13,37,4,3,1,1596
57,13,73,7,3,1,1512
57,13,73,3,3,1,1260
57,13,77,4,3,1,252
57,13,77,3,3,1,42
57,13,41,5,3,1,2940
57,13,41,17,3,1,42
57,13,83,17,3,1,42
57,13,79,5,3,1,420
57,13,79,16,3,1,42
57,13,79,10,3,1,42
57,13,48,16,3,1,420
57,13,80,14,3,1,210
57,13,80,8,3,1,42
57,13,80,16,3,1,42
57,13,80,10,3,1,42
57,13,10,14,3,1,-42
57,13,16,3,3,1,-42
57,13,4,6,3,1,-42
57,13,67,3,3,1,84
57,13,67,9,3,1,84
57,13,86,4,3,1,42
57,13,86,3,3,1,42
57,13,22,6,3,1,-42
57,13,2,4,3,1,-11466
57,13,2,3,3,1,-1680
57,2,1,5,3,1,-126
57,3,1,6,3,1,-168
57,3,1,4,3,1,-8526
57,3,1,3,3,1,-2436
57,3,3,7,3,1,-420
57,3,3,4,3,1,-252
57,3,41,4,3,1,-42
57,3,9,7,3,1,-84
57,3,9,5,3,1,-210
57,3,5,3,3,1,-42
57,28,1,7,3,1,-42
57,145,34,7,3,1,6762
57,145,34,4,3,1,756
57,145,34,3,3,1,672
57,145,37,7,3,1,3990
57,145,37,4,3,1,168
57,145,37,3,3,1,672
57,112,3,7,3,1,-42
57,112,41,7,3,1,966
57,112,41,4,3,1,420
57,112,41,3,3,1,126
57,112,48,7,3,1,6090
57,112,48,5,3,1,2730
57,112,48,17,3,1,126
57,112,89,5,3,1,84
57,112,9,7,3,1,-336
57,112,13,7,3,1,-42
57,112,71,3,3,1,42
57,103,1,5,3,1,-42
57,103,2,7,3,1,-1344
57,141,34,4,3,1,336
57,141,34,3,3,1,252
57,141,32,5,3,1,42
57,141,37,7,3,1,2814
57,141,37,4,3,1,168
57,141,37,3,3,1,840
57,150,35,7,3,1,13020
57,150,35,17,3,1,168
57,150,32,5,3,1,546
57,57,1,5,3,1,-15414
57,57,75,4,3,1,294
57,57,34,7,3,1,4284
57,57,34,3,3,1,1680
57,57,34,17,3,1,252
57,57,63,5,3,1,42
57,57,76,3,3,1,42
57,57,32,4,3,1,294
57,57,32,3,3,1,672
57,57,37,7,3,1,4788
57,57,37,5,3,1,1008
57,57,37,17,3,1,84
57,57,73,7,3,1,1218
57,57,73,5,3,1,0
57,57,78,5,3,1,1344
57,57,94,7,3,1,3234
57,57,94,4,3,1,630
57,57,41,5,3,1,4872
57,57,65,5,3,1,-42
57,57,83,5,3,1,1302
57,57,83,10,3,1,42
57,57,95,7,3,1,22764
57,57,95,5,3,1,7182
57,57,95,17,3,1,672
57,57,48,6,3,1,42
57,57,48,4,3,1,36708
57,57,48,13,3,1,42
57,57,49,7,3,1,-378
57,57,49,4,3,1,-336
57,57,49,3,3,1,-84
57,57,89,7,3,1,3066
57,57,89,4,3,1,1512
57,57,89,3,3,1,1260
57,57,9,10,3,1,-42
57,57,16,7,3,1,-294
57,57,16,4,3,1,-336
57,57,16,3,3,1,-42
57,57,33,4,3,1,-42
57,57,4,7,3,1,-84
57,57,4,4,3,1,-126
57,57,6,5,3,1,-42
57,57,103,5,3,1,84
57,57,67,7,3,1,84
57,57,67,3,3,1,168
57,57,86,4,3,1,294
57,57,86,3,3,1,126
57,57,82,7,3,1,42
57,57,22,4,3,1,-126
57,57,19,5,3,1,-42
57,57,2,7,3,1,-34356
57,57,5,5,3,1,-3990
57,57,5,14,3,1,-42
57,5,41,4,3,1,-42
57,5,48,7,3,1,-42
57,5,48,4,3,1,-42
57,5,49,5,3,1,-42
57,5,49,2,3,1,-42
57,5,9,7,3,1,-378
57,5,9,4,3,1,-294
57,5,9,3,3,1,-126
57,5,10,7,3,1,-42
57,5,13,7,3,1,-168
57,5,13,4,3,1,-168
57,5,13,3,3,1,-84
57,5,7,7,3,1,-42
57,5,8,7,3,1,-42
57,5,6,5,3,1,-42
57,5,2,5,3,1,-1470
57,5,2,8,3,1,-42
57,5,5,8,3,1,-42
57,9,10,5,3,1,-42
57,85,3,4,3,1,-42
57,146,35,4,3,1,42
57,146,35,3,3,1,42
57,146,34,5,3,1,42
57,146,32,7,3,1,168
58,151,35,5,3,1,294
58,151,32,5,3,1,126
58,151,37,3,3,1,84
58,151,88,7,3,1,1890
58,151,85,7,3,1,42
58,147,34,14,3,1,42
58,147,34,10,3,1,84
58,147,32,5,3,1,-42
58,147,37,6,3,1,84
58,147,88,7,3,1,672
58,147,88,3,3,1,42
58,147,108,7,3,1,84
58,147,90,9,3,1,42
58,149,35,5,3,1,168
58,149,32,14,3,1,42
58,149,37,4,3,1,504
58,149,37,3,3,1,294
58,149,37,9,3,1,1092
58,149,50,3,3,1,42
58,149,50,9,3,1,294
58,149,61,7,3,1,210
58,149,90,9,3,1,84
58,110,41,3,3,1,126
58,110,48,7,3,1,8190
58,110,48,17,3,1,1974
58,110,9,4,3,1,-336
58,110,9,3,3,1,42
58,110,13,7,3,1,-84
58,110,2,5,3,1,-756
58,1,1,5,3,1,-756
58,1,2,7,3,1,-1008
58,1,2,2,3,1,-42
58,148,32,5,3,1,-84
58,148,37,3,3,1,210
58,148,88,7,3,1,42
58,148,88,4,3,1,42
58,148,88,3,3,1,84
58,148,85,7,3,1,84
58,116,1,6,3,1,-42
58,116,1,4,3,1,-1680
58,116,1,3,3,1,-252
58,116,1,9,3,1,-42
58,116,3,7,3,1,-126
58,116,75,5,3,1,84
58,116,39,4,3,1,-42
58,116,76,5,3,1,42
58,116,73,6,3,1,42
58,116,78,4,3,1,42
58,116,78,3,3,1,42
58,116,41,7,3,1,0
58,116,41,4,3,1,378
58,116,42,7,3,1,-42
58,116,48,5,3,1,3486
58,116,9,7,3,1,-714
58,116,13,5,3,1,-42
58,116,2,6,3,1,42
58,116,5,4,3,1,-42
58,43,9,5,3,1,-42
58,44,48,4,3,1,-42
58,44,9,4,3,1,-42
58,44,4,7,3,1,-42
58,44,2,5,3,1,-42
58,13,1,3,3,1,-1722
58,13,3,4,3,1,-966
58,13,3,3,3,1,-126
58,13,75,7,3,1,420
58,13,75,17,3,1,168
58,13,34,6,3,1,84
58,13,34,14,3,1,252
58,13,34,16,3,1,42
58,13,76,5,3,1,588
58,13,32,5,3,1,84
58,13,37,14,3,1,42
58,13,37,11,3,1,42
58,13,73,6,3,1,126
58,13,77,6,3,1,84
58,13,78,4,3,1,336
58,13,78,3,3,1,126
58,13,88,4,3,1,126
58,13,88,3,3,1,126
58,13,41,4,3,1,462
58,13,41,3,3,1,294
58,13,83,4,3,1,378
58,13,83,3,3,1,252
58,13,48,8,3,1,756
58,13,48,17,3,1,10920
58,13,59,4,3,1,-42
58,13,55,7,3,1,-42
58,13,9,7,3,1,-4998
58,13,9,4,3,1,-3192
58,13,10,5,3,1,-294
58,13,86,5,3,1,42
58,13,20,7,3,1,-42
58,13,2,6,3,1,-84
58,13,2,11,3,1,-42
58,13,5,7,3,1,-2100
58,13,5,4,3,1,-1050
58,13,91,4,3,1,42
58,2,1,7,3,1,-84
58,2,1,3,3,1,-42
58,3,1,5,3,1,-6804
58,3,48,7,3,1,-84
58,3,48,3,3,1,-42
58,3,49,7,3,1,-84
58,3,9,3,3,1,-168
58,3,10,4,3,1,-42
58,3,13,7,3,1,-84
58,3,13,4,3,1,-84
58,3,13,3,3,1,-42
58,3,16,7,3,1,-42
58,3,7,7,3,1,-42
58,3,4,7,3,1,-84
58,3,2,5,3,1,-1638
58,51,1,5,3,1,-42
58,145,32,5,3,1,42
58,145,88,7,3,1,210
58,112,1,5,3,1,-462
58,112,41,16,3,1,42
58,112,48,3,3,1,1596
58,112,89,7,3,1,126
58,112,89,17,3,1,84
58,112,67,4,3,1,84
58,112,2,5,3,1,-336
58,103,1,7,3,1,-1848
58,103,1,4,3,1,-84
58,103,2,4,3,1,-42
58,103,2,3,3,1,-210
58,141,35,7,3,1,-798
58,141,35,17,3,1,42
58,141,34,5,3,1,336
58,150,35,4,3,1,924
58,150,35,3,3,1,756
58,150,32,7,3,1,5880
58,150,32,4,3,1,462
58,150,32,3,3,1,420
58,57,1,7,3,1,-32424
58,57,1,3,3,1,-3108
58,57,54,5,3,1,-42
58,57,100,7,3,1,84
58,57,100,17,3,1,42
58,57,75,5,3,1,1260
58,57,34,6,3,1,0
58,57,34,4,3,1,4578
58,57,63,7,3,1,-42
58,57,32,5,3,1,126
58,57,37,3,3,1,882
58,57,37,9,3,1,84
58,57,73,4,3,1,1008
58,57,73,3,3,1,3108
58,57,77,6,3,1,42
58,57,77,4,3,1,2268
58,57,77,3,3,1,504
58,57,78,7,3,1,252
58,57,78,3,3,1,84
58,57,94,8,3,1,42
58,57,41,7,3,1,3108
58,57,41,17,3,1,588
58,57,65,7,3,1,-84
58,57,83,3,3,1,504
58,57,83,17,3,1,504
58,57,79,5,3,1,210
58,57,79,17,3,1,84
58,57,95,6,3,1,84
58,57,95,3,3,1,8526
58,57,48,5,3,1,35616
58,57,48,8,3,1,1092
58,57,48,16,3,1,42
58,57,48,10,3,1,84
58,57,55,5,3,1,-168
58,57,80,14,3,1,42
58,57,80,10,3,1,126
58,57,13,5,3,1,-252
58,57,103,7,3,1,126
58,57,82,4,3,1,126
58,57,20,5,3,1,-42
58,57,2,12,3,1,-42
58,57,2,6,3,1,-210
58,57,2,11,3,1,-84
58,57,2,4,3,1,-22176
58,57,2,3,3,1,-2520
58,57,5,7,3,1,-10416
58,57,5,4,3,1,-6132
58,57,23,4,3,1,168
58,5,1,7,3,1,-20076
58,5,1,5,3,1,-6426
58,5,1,1,3,1,-84
58,5,3,1,3,1,-84
58,5,41,5,3,1,-42
58,5,10,3,3,1,-42
58,5,4,7,3,1,-42
58,5,4,4,3,1,-84
58,5,6,7,3,1,-126
58,5,18,7,3,1,-84
58,5,2,7,3,1,-7686
58,5,2,2,3,1,-210
58,5,2,3,3,1,-1470
58,5,5,5,3,1,-882
58,5,5,2,3,1,-84
58,6,1,5,3,1,-42
58,146,34,7,3,1,1260
58,146,34,3,3,1,84
58,146,34,17,3,1,84
58,146,37,7,3,1,1680
58,146,50,7,3,1,42
59,151,34,7,3,1,11802
59,151,34,4,3,1,1260
59,151,34,3,3,1,1386
59,151,37,7,3,1,11088
59,151,37,17,3,1,336
59,151,88,5,3,1,168
59,147,34,7,3,1,3444
59,147,34,3,3,1,1512
59,147,34,9,3,1,126
59,147,34,17,3,1,798
59,147,32,10,3,1,-42
59,147,32,3,3,1,-42
59,147,37,7,3,1,23226
59,147,37,4,3,1,1470
59,147,50,7,3,1,0
59,147,88,5,3,1,126
59,147,90,7,3,1,252
59,153,34,17,3,1,126
59,149,34,7,3,1,2058
59,149,34,4,3,1,294
59,149,32,4,3,1,42
59,149,37,7,3,1,13902
59,149,37,17,3,1,462
59,149,50,7,3,1,126
59,149,119,7,3,1,42
59,110,1,7,3,1,-1932
59,110,1,4,3,1,-1470
59,110,73,3,3,1,84
59,110,41,7,3,1,294
59,110,41,5,3,1,378
59,110,41,17,3,1,84
59,110,48,5,3,1,2058
59,110,48,8,3,1,84
59,110,9,5,3,1,-84
59,110,2,4,3,1,-840
59,110,2,3,3,1,0
59,1,41,4,3,1,-42
59,1,9,7,3,1,-42
59,1,2,5,3,1,-84
59,148,34,4,3,1,504
59,148,34,3,3,1,504
59,148,37,7,3,1,4284
59,148,37,17,3,1,378
59,116,73,7,3,1,0
59,116,73,4,3,1,84
59,116,73,17,3,1,42
59,116,78,5,3,1,126
59,116,41,5,3,1,420
59,116,48,8,3,1,42
59,116,48,13,3,1,42
59,116,49,4,3,1,-42
59,116,9,5,3,1,-126
59,116,2,7,3,1,-2100
59,116,2,4,3,1,-840
59,116,5,7,3,1,-420
59,44,1,7,3,1,-966
59,44,1,4,3,1,-714
59,44,1,3,3,1,-126
59,44,2,3,3,1,-168
59,13,1,7,3,1,-4914
59,13,3,5,3,1,-294
59,13,75,5,3,1,546
59,13,35,8,3,1,42
59,13,35,10,3,1,-42
59,13,34,4,3,1,4410
59,13,34,3,3,1,2142
59,13,37,7,3,1,6594
59,13,37,4,3,1,1176
59,13,37,17,3,1,420
59,13,73,7,3,1,1974
59,13,73,3,3,1,420
59,13,77,4,3,1,42
59,13,77,3,3,1,42
59,13,50,7,3,1,42
59,13,50,4,3,1,42
59,13,88,5,3,1,84
59,13,88,17,3,1,42
59,13,41,5,3,1,3990
59,13,41,17,3,1,1050
59,13,83,17,3,1,84
59,13,48,6,3,1,42
59,13,48,10,3,1,-42
59,13,59,7,3,1,-126
59,13,49,3,3,1,-42
59,13,67,9,3,1,42
59,13,53,4,3,1,-42
59,13,86,4,3,1,42
59,13,86,3,3,1,42
59,13,2,4,3,1,-7308
59,13,2,3,3,1,-924
59,2,1,5,3,1,-84
59,3,1,6,3,1,-84
59,3,1,4,3,1,-4410
59,3,1,3,3,1,-1932
59,3,3,7,3,1,-42
59,3,3,4,3,1,-42
59,3,41,7,3,1,-42
59,3,41,2,3,1,-42
59,3,41,4,3,1,-168
59,3,9,7,3,1,-84
59,3,9,5,3,1,-168
59,3,13,5,3,1,-42
59,145,34,7,3,1,5502
59,145,34,4,3,1,756
59,145,34,3,3,1,672
59,145,37,7,3,1,5418
59,145,37,4,3,1,126
59,112,1,6,3,1,-42
59,112,75,7,3,1,42
59,112,41,7,3,1,420
59,112,41,4,3,1,252
59,112,48,7,3,1,4620
59,112,48,5,3,1,1092
59,112,48,17,3,1,882
59,112,9,7,3,1,-294
59,103,2,7,3,1,-1050
59,103,2,5,3,1,-42
59,141,34,4,3,1,462
59,141,34,3,3,1,252
59,141,34,13,3,1,42
59,141,32,5,3,1,-84
59,141,37,7,3,1,1134
59,141,37,4,3,1,84
59,141,37,3,3,1,168
59,141,37,17,3,1,42
59,141,50,7,3,1,-42
59,150,35,7,3,1,3486
59,150,35,17,3,1,504
59,150,32,5,3,1,84
59,150,37,5,3,1,84
59,150,88,7,3,1,42
59,57,1,5,3,1,-21588
59,57,3,14,3,1,-42
59,57,3,10,3,1,-42
59,57,75,4,3,1,756
59,57,35,3,3,1,126
59,57,34,3,3,1,1974
59,57,34,17,3,1,2814
59,57,39,5,3,1,-42
59,57,63,5,3,1,-42
59,57,76,3,3,1,168
59,57,32,4,3,1,42
59,57,32,3,3,1,126
59,57,37,7,3,1,18270
59,57,37,5,3,1,966
59,57,37,17,3,1,588
59,57,73,7,3,1,798
59,57,73,5,3,1,3612
59,57,73,17,3,1,252
59,57,93,7,3,1,-42
59,57,93,5,3,1,-42
59,57,77,17,3,1,42
59,57,78,5,3,1,1386
59,57,50,7,3,1,-42
59,57,94,7,3,1,1260
59,57,94,4,3,1,546
59,57,94,3,3,1,420
59,57,41,5,3,1,3780
59,57,42,6,3,1,-42
59,57,42,10,3,1,-42
59,57,65,5,3,1,-42
59,57,83,5,3,1,1176
59,57,95,7,3,1,10038
59,57,95,5,3,1,4074
59,57,95,17,3,1,2016
59,57,48,6,3,1,84
59,57,48,4,3,1,13902
59,57,48,13,3,1,42
59,57,59,5,3,1,-42
59,57,49,7,3,1,-3654
59,57,49,4,3,1,-1512
59,57,49,3,3,1,-336
59,57,89,7,3,1,3318
59,57,89,4,3,1,420
59,57,9,10,3,1,-84
59,57,10,4,3,1,-1932
59,57,10,3,3,1,-252
59,57,16,7,3,1,-210
59,57,16,3,3,1,-42
59,57,4,7,3,1,-126
59,57,4,4,3,1,-210
59,57,6,5,3,1,-42
59,57,90,7,3,1,42
59,57,67,7,3,1,84
59,57,67,3,3,1,84
59,57,86,4,3,1,168
59,57,82,7,3,1,126
59,57,20,4,3,1,-126
59,57,22,7,3,1,-126
59,57,22,4,3,1,-84
59,57,18,7,3,1,-42
59,57,5,5,3,1,-8820
59,57,5,14,3,1,-42
59,5,1,6,3,1,-126
59,5,41,4,3,1,-252
59,5,42,7,3,1,-42
59,5,48,7,3,1,-504
59,5,48,4,3,1,-252
59,5,49,5,3,1,-126
59,5,9,7,3,1,-504
59,5,9,4,3,1,-462
59,5,9,3,3,1,-126
59,5,10,7,3,1,-210
59,5,13,7,3,1,-294
59,5,13,4,3,1,-210
59,5,16,7,3,1,-42
59,5,16,5,3,1,-42
59,5,6,5,3,1,-252
59,5,20,4,3,1,-42
59,5,2,5,3,1,-2646
59,5,2,1,3,1,-42
59,5,5,8,3,1,-84
59,17,5,5,3,1,-42
59,9,1,4,3,1,-42
59,10,1,2,3,1,-42
59,10,1,4,3,1,-42
59,33,1,5,3,1,-42
59,146,35,7,3,1,-42
59,146,34,5,3,1,294
59,146,32,7,3,1,42
59,146,85,7,3,1,84
1,1,1,2,3,1,798
1,1,2,7,3,1,966
1,2,1,4,3,1,126
1,2,2,3,3,1,168
1,3,1,5,3,1,7266
1,3,1,1,3,1,168
1,3,1,8,3,1,42
1,3,1,3,3,1,9282
1,3,3,7,3,1,588
1,3,3,5,3,1,336
1,3,7,7,3,1,42
1,3,2,7,3,1,3360
1,3,5,4,3,1,126
1,28,1,7,3,1,42
1,5,1,6,3,1,42
1,5,1,5,3,1,11592
1,5,1,2,3,1,2478
1,5,3,7,3,1,588
1,5,3,6,3,1,0
1,5,3,5,3,1,5586
1,5,3,1,3,1,252
1,5,3,3,3,1,5124
1,5,12,7,3,1,504
1,5,2,7,3,1,2646
1,5,2,8,3,1,-42
1,5,2,3,3,1,1722
1,6,5,4,3,1,42
1,17,1,4,3,1,42
1,17,2,5,3,1,0
1,18,3,4,3,1,42
1,9,1,7,3,1,42
1,9,3,4,3,1,42
1,9,6,4,3,1,42
1,10,1,7,3,1,84
1,10,2,4,3,1,84
1,33,1,5,3,1,42
1,39,2,5,3,1,42
1,38,3,1,3,1,42
2,1,1,7,3,1,9702
2,1,1,3,3,1,1890
2,1,2,4,3,1,546
2,75,1,5,3,1,42
2,2,1,2,3,1,126
2,2,1,3,3,1,84
2,3,3,2,3,1,-42
2,3,3,4,3,1,504
2,3,4,4,3,1,294
2,3,2,6,3,1,84
2,3,2,2,3,1,294
2,3,2,4,3,1,4368
2,3,5,5,3,1,294
2,28,1,4,3,1,42
2,28,2,5,3,1,42
2,14,1,4,3,1,42
2,51,1,7,3,1,42
2,78,1,4,3,1,42
2,123,1,4,3,1,42
2,5,1,3,3,1,11256
2,5,3,4,3,1,7854
2,5,7,7,3,1,168
2,5,4,3,3,1,168
2,5,6,4,3,1,798
2,5,2,4,3,1,4746
2,6,3,4,3,1,42
2,6,5,3,3,1,42
2,17,1,5,3,1,168
2,7,1,7,3,1,0
2,18,3,6,3,1,42
2,19,1,4,3,1,42
2,20,1,7,3,1,-42
2,9,1,4,3,1,0
2,9,5,5,3,1,42
2,10,1,4,3,1,-42
2,10,5,7,3,1,-42
2,10,5,5,3,1,42
2,60,1,3,3,1,-42
2,62,3,7,3,1,42
2,88,2,4,3,1,42
2,23,1,4,3,1,42
3,25,1,7,3,1,168
3,1,1,4,3,1,6048
3,1,2,2,3,1,294
3,2,1,7,3,1,0
3,2,2,4,3,1,84
3,3,11,7,3,1,84
3,3,4,5,3,1,0
3,3,2,5,3,1,2310
3,3,2,3,3,1,2016
3,3,5,7,3,1,84
3,3,5,3,3,1,126
3,28,2,3,3,1,42
3,31,1,4,3,1,42
3,95,1,4,3,1,42
3,5,3,4,3,1,3948
3,5,11,7,3,1,84
3,5,4,4,3,1,378
3,5,2,2,3,1,2646
3,5,5,5,3,1,3822
3,5,5,1,3,1,42
3,5,5,2,3,1,1176
3,5,5,3,3,1,3486
3,6,1,4,3,1,42
3,6,2,5,3,1,42
3,7,3,5,3,1,0
3,7,2,5,3,1,-42
3,8,5,7,3,1,42
3,18,2,7,3,1,42
3,19,1,5,3,1,-42
3,19,5,4,3,1,42
3,20,3,5,3,1,0
3,9,1,5,3,1,210
3,9,2,7,3,1,42
3,9,2,3,3,1,42
3,10,1,5,3,1,42
3,10,3,7,3,1,42
3,10,3,5,3,1,0
3,10,2,7,3,1,84
3,10,2,3,3,1,42
3,52,5,7,3,1,-42
3,69,1,5,3,1,42
3,34,1,5,3,1,42
3,39,1,5,3,1,42
3,85,5,4,3,1,42
4,1,1,2,3,1,3234
4,1,4,5,3,1,-42
4,1,2,7,3,1,3696
4,26,1,7,3,1,-42
4,2,1,4,3,1,-84
4,2,2,3,3,1,-84
4,3,1,6,3,1,84
4,3,1,5,3,1,9828
4,3,1,1,3,1,42
4,3,1,2,3,1,2058
4,3,1,3,3,1,5838
4,3,3,7,3,1,336
4,3,3,5,3,1,672
4,3,7,7,3,1,126
4,3,12,7,3,1,42
4,3,4,3,3,1,84
4,3,2,7,3,1,1890
4,3,5,4,3,1,294
4,15,2,3,3,1,42
4,5,1,6,3,1,168
4,5,1,2,3,1,5628
4,5,3,7,3,1,2268
4,5,3,6,3,1,-126
4,5,3,5,3,1,5544
4,5,3,1,3,1,168
4,5,12,7,3,1,336
4,5,4,5,3,1,252
4,5,6,7,3,1,252
4,5,6,6,3,1,42
4,5,6,5,3,1,294
4,5,2,7,3,1,22722
4,5,2,1,3,1,336
4,5,2,3,3,1,4620
4,17,1,4,3,1,-42
4,17,3,4,3,1,84
4,17,2,5,3,1,42
4,7,1,5,3,1,42
4,7,2,4,3,1,42
4,7,5,4,3,1,42
4,18,1,7,3,1,-42
4,19,1,7,3,1,-42
4,10,1,7,3,1,126
4,52,1,5,3,1,42
4,22,3,4,3,1,42
4,42,3,4,3,1,42
4,80,5,7,3,1,42
5,25,1,7,3,1,336
5,1,1,4,3,1,5712
5,1,2,2,3,1,126
5,1,2,3,3,1,210
5,2,1,7,3,1,126
5,2,2,4,3,1,0
5,118,1,4,3,1,42
5,3,3,3,3,1,378
5,3,11,7,3,1,126
5,3,4,5,3,1,42
5,3,4,1,3,1,42
5,3,6,5,3,1,42
5,3,2,3,3,1,882
5,3,5,7,3,1,42
5,47,1,7,3,1,42
5,29,1,4,3,1,42
5,5,3,4,3,1,13440
5,5,11,7,3,1,210
5,5,4,4,3,1,1260
5,5,2,2,3,1,462
5,5,5,6,3,1,126
5,5,5,5,3,1,3696
5,5,5,1,3,1,84
5,5,5,2,3,1,294
5,5,5,3,3,1,798
5,6,1,4,3,1,42
5,6,3,4,3,1,42
5,6,2,5,3,1,42
5,17,6,4,3,1,42
5,17,2,4,3,1,42
5,7,1,4,3,1,84
5,7,3,5,3,1,42
5,18,1,5,3,1,0
5,18,3,7,3,1,42
5,19,1,5,3,1,0
5,20,1,4,3,1,126
5,9,1,5,3,1,84
5,9,3,7,3,1,-84
5,9,3,5,3,1,168
5,9,12,7,3,1,42
5,10,1,5,3,1,0
5,10,1,1,3,1,42
5,10,1,2,3,1,84
5,10,3,7,3,1,42
5,10,3,5,3,1,-42
5,10,3,1,3,1,42
5,76,1,5,3,1,42
5,49,12,7,3,1,-42
5,49,5,4,3,1,42
5,39,5,4,3,1,42
5,40,1,4,3,1,42
5,11,3,5,3,1,42
5,37,3,7,3,1,42
5,41,3,5,3,1,42
6,25,1,4,3,1,42
6,1,1,5,3,1,2520
6,1,1,2,3,1,252
6,1,2,7,3,1,3738
6,44,1,7,3,1,25158
6,44,1,5,3,1,2058
6,44,1,8,3,1,42
6,44,1,3,3,1,4200
6,44,2,4,3,1,714
6,2,1,4,3,1,84
6,2,2,3,3,1,42
6,3,1,6,3,1,168
6,3,1,5,3,1,6720
6,3,1,8,3,1,42
6,3,1,3,3,1,4410
6,3,3,7,3,1,-42
6,3,7,7,3,1,210
6,3,4,7,3,1,126
6,3,2,7,3,1,84
6,3,5,4,3,1,210
6,28,1,7,3,1,42
6,28,2,4,3,1,0
6,29,1,5,3,1,42
6,5,1,6,3,1,84
6,5,1,5,3,1,12138
6,5,1,2,3,1,420
6,5,3,7,3,1,4032
6,5,3,6,3,1,126
6,5,3,5,3,1,4998
6,5,3,1,3,1,-42
6,5,3,3,3,1,462
6,5,12,7,3,1,420
6,5,4,5,3,1,252
6,5,4,2,3,1,42
6,5,6,7,3,1,294
6,5,6,5,3,1,798
6,5,2,7,3,1,4704
6,5,2,8,3,1,42
6,5,2,3,3,1,2730
6,6,5,4,3,1,0
6,17,1,4,3,1,126
6,17,2,5,3,1,42
6,7,5,4,3,1,42
6,18,1,7,3,1,42
6,20,1,1,3,1,-42
6,9,1,7,3,1,42
6,9,2,4,3,1,42
6,10,1,7,3,1,378
6,10,3,4,3,1,84
6,32,1,4,3,1,-42
6,32,2,5,3,1,-42
6,33,5,4,3,1,42
6,22,3,4,3,1,-42
6,22,5,5,3,1,42
7,25,1,7,3,1,336
7,1,1,4,3,1,6384
7,1,11,7,3,1,0
7,1,4,4,3,1,84
7,1,2,8,3,1,42
7,1,2,3,3,1,1134
7,50,1,7,3,1,42
7,44,1,2,3,1,3612
7,44,3,5,3,1,126
7,44,3,2,3,1,84
7,44,3,3,3,1,126
7,44,9,5,3,1,84
7,44,9,3,3,1,168
7,44,2,7,3,1,2982
7,44,2,5,3,1,378
7,44,5,7,3,1,42
7,2,1,7,3,1,84
7,2,3,4,3,1,42
7,2,2,4,3,1,42
7,3,3,3,3,1,210
7,3,9,5,3,1,42
7,3,9,3,3,1,378
7,3,11,7,3,1,-42
7,3,4,5,3,1,294
7,3,6,5,3,1,42
7,3,2,3,3,1,1176
7,14,1,5,3,1,42
7,47,1,3,3,1,42
7,15,1,4,3,1,42
7,15,2,5,3,1,42
7,66,1,4,3,1,-42
7,31,1,4,3,1,42
7,5,3,4,3,1,7518
7,5,9,2,3,1,42
7,5,10,5,3,1,168
7,5,10,3,3,1,84
7,5,11,7,3,1,294
7,5,4,4,3,1,966
7,5,2,6,3,1,168
7,5,2,2,3,1,0
7,5,5,6,3,1,84
7,5,5,5,3,1,1470
7,5,5,1,3,1,42
7,5,5,2,3,1,-84
7,5,5,3,3,1,-42
7,6,1,4,3,1,42
7,6,2,5,3,1,0
7,17,2,4,3,1,84
7,7,1,4,3,1,84
7,8,3,5,3,1,42
7,20,1,4,3,1,84
7,9,3,5,3,1,42
7,10,1,5,3,1,0
7,10,1,2,3,1,0
7,10,3,7,3,1,42
7,10,3,5,3,1,84
7,91,3,5,3,1,0
7,36,1,5,3,1,42
8,25,1,4,3,1,168
8,1,1,5,3,1,2394
8,1,1,2,3,1,-210
8,1,9,7,3,1,1974
8,1,9,5,3,1,42
8,1,2,7,3,1,9576
8,50,1,4,3,1,42
8,43,2,3,3,1,42
8,44,1,7,3,1,22176
8,44,1,8,3,1,84
8,44,1,3,3,1,3654
8,44,10,4,3,1,42
8,44,4,7,3,1,168
8,44,2,4,3,1,546
8,2,1,4,3,1,84
8,2,3,2,3,1,-42
8,2,11,7,3,1,42
8,93,1,4,3,1,42
8,3,1,6,3,1,42
8,3,1,5,3,1,12768
8,3,1,8,3,1,168
8,3,1,3,3,1,3822
8,3,3,7,3,1,168
8,3,9,7,3,1,714
8,3,10,4,3,1,42
8,3,7,7,3,1,0
8,3,4,7,3,1,336
8,3,6,7,3,1,42
8,3,5,4,3,1,210
8,5,1,6,3,1,252
8,5,1,5,3,1,18186
8,5,1,1,3,1,0
8,5,1,2,3,1,-1260
8,5,3,7,3,1,-378
8,5,3,6,3,1,-84
8,5,3,5,3,1,5544
8,5,3,1,3,1,0
8,5,3,8,3,1,84
8,5,3,3,3,1,-462
8,5,9,7,3,1,2814
8,5,9,5,3,1,1092
8,5,9,3,3,1,924
8,5,12,7,3,1,630
8,5,4,5,3,1,420
8,5,6,7,3,1,546
8,5,6,5,3,1,378
8,5,2,7,3,1,9576
8,5,2,8,3,1,-84
8,5,2,3,3,1,2646
8,6,1,5,3,1,42
8,7,10,4,3,1,-42
8,9,1,7,3,1,-42
8,10,1,7,3,1,294
8,10,3,4,3,1,42
8,10,7,7,3,1,42
8,10,6,4,3,1,42
8,10,2,4,3,1,42
8,52,1,5,3,1,42
